month_key,fiscal_year,fiscal_month,fiscal_month_no,fiscal_quarter,weeks_in_month,channel_key,channel,division,department,plan_version,plan_sales_dollars,plan_sales_units,plan_aur,plan_markdown_dollars,plan_shrink_dollars,plan_gross_margin_pct,plan_gross_margin_dollars,plan_bom_retail,plan_eom_retail,plan_receipts_retail,plan_receipts_cost,plan_weeks_of_supply,plan_turn
FY2024-09,2024,Oct,9,Q3,4,ECOM,Ecommerce,Girls,Tops,Original Plan,116839.54,2185,53.47,14723.9,467.36,0.514,60053.4,253161.25,331432.52,210302.07,75708.75,8.7,0.4
FY2024-10,2024,Nov,10,Q4,4,ECOM,Ecommerce,Girls,Tops,Original Plan,168248.93,3147,53.47,25076.81,673.0,0.491,82602.51,331432.52,505369.69,367935.91,132456.93,7.9,0.402
FY2024-11,2024,Dec,11,Q4,5,ECOM,Ecommerce,Girls,Tops,Original Plan,182269.68,3409,53.47,23272.36,729.08,0.5123,93380.24,505369.69,435201.35,136102.77,48997.0,13.9,0.388
FY2024-12,2024,Jan,12,Q4,4,ECOM,Ecommerce,Girls,Tops,Original Plan,73608.91,1377,53.47,9523.78,294.44,0.5106,37585.93,435201.35,351774.23,0.0,0.0,23.6,0.187
FY2025-01,2025,Feb,1,Q1,4,ECOM,Ecommerce,Girls,Tops,Original Plan,98565.83,1844,53.47,11995.18,394.26,0.5183,51086.95,351774.23,273965.3,33146.35,11932.68,14.3,0.315
FY2025-02,2025,Mar,2,Q1,5,ECOM,Ecommerce,Girls,Tops,Original Plan,141188.9,2641,53.47,18992.41,564.76,0.5055,71368.48,273965.3,315383.28,202164.05,72779.06,9.7,0.479
FY2025-03,2025,Apr,3,Q1,4,ECOM,Ecommerce,Girls,Tops,Original Plan,157172.55,2940,53.47,19049.65,628.69,0.5188,81540.78,315383.28,472483.65,333951.25,120222.45,8.0,0.399
FY2025-04,2025,May,4,Q2,4,ECOM,Ecommerce,Girls,Tops,Original Plan,145184.81,2715,53.47,20389.78,580.74,0.4996,72528.5,472483.65,425849.58,119521.25,43027.65,13.0,0.323
FY2025-05,2025,Jun,5,Q2,5,ECOM,Ecommerce,Girls,Tops,Original Plan,131865.1,2466,53.47,20381.94,527.46,0.4854,64011.73,425849.58,301226.18,28151.1,10134.4,16.1,0.363
FY2025-06,2025,Jul,6,Q2,4,ECOM,Ecommerce,Girls,Tops,Original Plan,111885.54,2093,53.47,16669.56,447.54,0.491,54937.19,301226.18,307783.38,135559.84,48801.54,10.8,0.367
FY2025-07,2025,Aug,7,Q3,4,ECOM,Ecommerce,Girls,Tops,Original Plan,117213.42,2192,53.47,15732.5,468.85,0.5058,59284.09,307783.38,343428.86,169060.26,60861.69,10.5,0.36
FY2025-08,2025,Sep,8,Q3,5,ECOM,Ecommerce,Girls,Tops,Original Plan,126537.22,2367,53.47,16225.59,506.15,0.5118,64758.23,343428.86,287077.45,86917.55,31290.32,13.6,0.401
FY2025-09,2025,Oct,9,Q3,4,ECOM,Ecommerce,Girls,Tops,Original Plan,133197.07,2491,53.47,15866.45,532.79,0.5209,69379.68,287077.45,371070.48,233589.33,84092.16,8.6,0.405
FY2025-10,2025,Nov,10,Q4,4,ECOM,Ecommerce,Girls,Tops,Original Plan,191803.78,3587,53.47,22413.52,767.22,0.5231,100340.9,371070.48,580564.75,424478.8,152812.37,7.7,0.403
FY2025-11,2025,Dec,11,Q4,5,ECOM,Ecommerce,Girls,Tops,Original Plan,207787.43,3886,53.47,26783.03,831.15,0.5111,106200.93,580564.75,457338.93,112175.8,40383.29,14.0,0.4
FY2025-12,2025,Jan,12,Q4,4,ECOM,Ecommerce,Girls,Tops,Original Plan,83914.16,1569,53.47,10070.68,335.66,0.52,43634.38,457338.93,363018.44,0.0,0.0,21.8,0.205
FY2026-01,2026,Feb,1,Q1,4,ECOM,Ecommerce,Girls,Tops,Original Plan,116307.68,2175,53.47,17748.46,465.23,0.4874,56688.45,363018.44,319495.25,90998.19,32759.35,12.5,0.341
FY2026-02,2026,Mar,2,Q1,5,ECOM,Ecommerce,Girls,Tops,Original Plan,166602.9,3116,53.47,22023.62,666.41,0.5078,84602.24,319495.25,381711.65,251509.32,90543.36,9.6,0.475
FY2026-03,2026,Apr,3,Q1,4,ECOM,Ecommerce,Girls,Tops,Original Plan,185463.6,3469,53.47,23880.17,741.85,0.5112,94816.53,381711.65,509069.2,337443.18,121479.54,8.2,0.416
FY2026-04,2026,May,4,Q2,4,ECOM,Ecommerce,Girls,Tops,Original Plan,171318.07,3204,53.47,24385.58,685.27,0.4977,85257.98,509069.2,509144.22,196463.95,70727.02,11.9,0.337
FY2026-05,2026,Jun,5,Q2,5,ECOM,Ecommerce,Girls,Tops,Original Plan,155600.82,2910,53.47,20504.53,622.4,0.5082,79080.0,509144.22,339354.77,6938.31,2497.79,16.4,0.367
FY2026-06,2026,Jul,6,Q2,4,ECOM,Ecommerce,Girls,Tops,Original Plan,132024.94,2469,53.47,16281.61,528.1,0.5167,68214.35,339354.77,401904.5,211384.38,76098.38,10.3,0.356
FY2026-07,2026,Aug,7,Q3,4,ECOM,Ecommerce,Girls,Tops,Original Plan,138311.84,2587,53.47,17432.86,553.25,0.514,71086.72,401904.5,394089.64,148483.08,53453.91,11.6,0.348
FY2026-08,2026,Sep,8,Q3,5,ECOM,Ecommerce,Girls,Tops,Original Plan,149313.92,2793,53.47,23061.44,597.26,0.4856,72499.46,394089.64,327893.94,106776.92,38439.69,13.2,0.414
FY2026-09,2026,Oct,9,Q3,4,ECOM,Ecommerce,Girls,Tops,Original Plan,157172.55,2940,53.47,20487.78,628.69,0.5096,80102.65,327893.94,459129.89,309524.96,111428.99,8.3,0.399
FY2026-10,2026,Nov,10,Q4,4,ECOM,Ecommerce,Girls,Tops,Original Plan,226328.47,4233,53.47,32180.02,905.31,0.4978,112670.2,459129.89,684906.37,485190.28,174668.5,8.1,0.396
FY2026-11,2026,Dec,11,Q4,5,ECOM,Ecommerce,Girls,Tops,Original Plan,245189.17,4586,53.47,36139.86,980.76,0.4926,120781.21,684906.37,544132.86,141536.28,50953.06,14.0,0.399
FY2026-12,2026,Jan,12,Q4,4,ECOM,Ecommerce,Girls,Tops,Original Plan,99018.7,1852,53.47,14560.86,396.07,0.4929,48811.11,544132.86,430157.22,0.0,0.0,22.0,0.203
FY2024-01,2024,Feb,1,Q1,4,ECOM,Ecommerce,Girls,Tops,Current Plan,86503.09,1618,53.47,12565.62,346.01,0.4947,42796.36,247381.28,258921.15,110954.59,39943.65,11.4,0.342
FY2024-02,2024,Mar,2,Q1,5,ECOM,Ecommerce,Girls,Tops,Current Plan,125992.93,2356,53.47,17156.58,503.97,0.5038,63478.9,258921.15,273233.36,157965.7,56867.65,10.3,0.474
FY2024-03,2024,Apr,3,Q1,4,ECOM,Ecommerce,Girls,Tops,Current Plan,137984.54,2581,53.47,19076.34,551.94,0.5018,69233.76,273233.36,406384.11,290763.58,104674.89,7.9,0.406
FY2024-04,2024,May,4,Q2,4,ECOM,Ecommerce,Girls,Tops,Current Plan,131373.74,2457,53.47,19009.96,525.49,0.4953,65069.24,406384.11,382331.01,126856.09,45668.19,12.4,0.333
FY2024-05,2024,Jun,5,Q2,5,ECOM,Ecommerce,Girls,Tops,Current Plan,115961.76,2169,53.47,14646.32,463.85,0.5137,59569.21,382331.01,279485.02,28225.94,10161.34,16.5,0.35
FY2024-06,2024,Jul,6,Q2,4,ECOM,Ecommerce,Girls,Tops,Current Plan,99735.71,1865,53.47,14657.07,398.94,0.493,49173.79,279485.02,284003.54,119310.24,42951.69,11.2,0.354
FY2024-07,2024,Aug,7,Q3,4,ECOM,Ecommerce,Girls,Tops,Current Plan,101728.38,1903,53.47,13492.56,406.91,0.5074,51613.6,284003.54,275457.92,107082.24,38549.61,11.2,0.364
FY2024-08,2024,Sep,8,Q3,5,ECOM,Ecommerce,Girls,Tops,Current Plan,111512.57,2086,53.47,14458.98,446.05,0.5103,56909.06,275457.92,271001.13,121960.81,43905.89,12.4,0.408
FY2024-09,2024,Oct,9,Q3,4,ECOM,Ecommerce,Girls,Tops,Current Plan,116479.58,2179,53.47,13437.34,465.92,0.5246,61109.59,271001.13,334856.93,194238.65,69925.91,9.3,0.385
FY2024-10,2024,Nov,10,Q4,4,ECOM,Ecommerce,Girls,Tops,Current Plan,169825.22,3176,53.47,21410.62,679.3,0.5139,87277.52,334856.93,480629.52,337687.72,121567.58,7.9,0.417
FY2024-11,2024,Dec,11,Q4,5,ECOM,Ecommerce,Girls,Tops,Current Plan,178346.3,3336,53.47,21937.51,713.39,0.517,92204.13,480629.52,407605.86,127973.54,46070.47,13.5,0.402
FY2024-12,2024,Jan,12,Q4,4,ECOM,Ecommerce,Girls,Tops,Current Plan,73761.62,1380,53.47,10977.12,295.05,0.4912,36230.32,407605.86,322572.07,0.0,0.0,22.1,0.202
FY2025-01,2025,Feb,1,Q1,4,ECOM,Ecommerce,Girls,Tops,Current Plan,97391.98,1822,53.47,14123.17,389.57,0.495,48207.7,322572.07,284363.83,73696.48,26530.73,13.2,0.321
FY2025-02,2025,Mar,2,Q1,5,ECOM,Ecommerce,Girls,Tops,Current Plan,143470.02,2683,53.47,16809.94,573.88,0.5228,75010.87,284363.83,338998.07,215488.09,77575.71,9.9,0.46
FY2025-03,2025,Apr,3,Q1,4,ECOM,Ecommerce,Girls,Tops,Current Plan,158400.96,2963,53.47,18724.02,633.6,0.5218,82652.59,338998.07,461321.42,300081.94,108029.5,8.6,0.396
FY2025-04,2025,May,4,Q2,4,ECOM,Ecommerce,Girls,Tops,Current Plan,144841.48,2709,53.47,22164.53,579.37,0.487,70534.02,461321.42,408789.0,115052.95,41419.06,12.7,0.333
FY2025-05,2025,Jun,5,Q2,5,ECOM,Ecommerce,Girls,Tops,Current Plan,131991.62,2469,53.47,16830.27,527.97,0.5125,67644.37,408789.0,312443.32,53004.18,19081.5,15.5,0.366
FY2025-06,2025,Jul,6,Q2,4,ECOM,Ecommerce,Girls,Tops,Current Plan,112853.62,2111,53.47,17432.1,451.41,0.4855,54794.22,312443.32,312352.35,130646.17,47032.62,11.1,0.361
FY2025-07,2025,Aug,7,Q3,4,ECOM,Ecommerce,Girls,Tops,Current Plan,117565.64,2199,53.47,18103.34,470.26,0.486,57138.67,312352.35,350326.82,174113.71,62680.94,10.6,0.355
FY2025-08,2025,Sep,8,Q3,5,ECOM,Ecommerce,Girls,Tops,Current Plan,131540.6,2460,53.47,18307.64,526.16,0.5008,65878.34,350326.82,310768.39,110815.97,39893.75,13.3,0.398
FY2025-09,2025,Oct,9,Q3,4,ECOM,Ecommerce,Girls,Tops,Current Plan,135799.11,2540,53.47,17991.32,543.2,0.5075,68920.11,310768.39,375079.86,218645.1,78712.23,9.2,0.396
FY2025-10,2025,Nov,10,Q4,4,ECOM,Ecommerce,Girls,Tops,Current Plan,193095.91,3612,53.47,26056.76,772.38,0.5051,97524.62,375079.86,535583.01,380428.21,136954.16,7.8,0.424
FY2025-11,2025,Dec,11,Q4,5,ECOM,Ecommerce,Girls,Tops,Current Plan,211313.32,3952,53.47,29051.07,845.25,0.5025,106189.45,535583.01,498673.68,204300.31,73548.11,12.7,0.409
FY2025-12,2025,Jan,12,Q4,4,ECOM,Ecommerce,Girls,Tops,Current Plan,83414.37,1560,53.47,11991.45,333.66,0.4962,41393.75,498673.68,402934.21,0.0,0.0,23.9,0.185
FY2026-01,2026,Feb,1,Q1,4,ECOM,Ecommerce,Girls,Tops,Current Plan,116269.7,2175,53.47,14204.1,465.08,0.5178,60208.51,402934.21,314476.94,42481.6,15293.38,13.9,0.324
FY2026-02,2026,Mar,2,Q1,5,ECOM,Ecommerce,Girls,Tops,Current Plan,162977.9,3048,53.47,25073.59,651.91,0.4862,79232.27,314476.94,392305.94,266532.41,95951.67,9.6,0.461
FY2026-03,2026,Apr,3,Q1,4,ECOM,Ecommerce,Girls,Tops,Current Plan,185292.91,3466,53.47,24045.88,741.17,0.5102,94541.59,392305.94,521392.0,339166.02,122099.77,8.5,0.406
FY2026-04,2026,May,4,Q2,4,ECOM,Ecommerce,Girls,Tops,Current Plan,168349.06,3149,53.47,19922.62,673.4,0.5217,87820.78,521392.0,473933.63,141486.7,50935.21,12.4,0.338
FY2026-05,2026,Jun,5,Q2,5,ECOM,Ecommerce,Girls,Tops,Current Plan,152179.65,2846,53.47,19155.93,608.72,0.5141,78239.04,473933.63,366673.83,64684.49,23286.42,15.6,0.362
FY2026-06,2026,Jul,6,Q2,4,ECOM,Ecommerce,Girls,Tops,Current Plan,130648.6,2444,53.47,16793.95,522.59,0.5115,66821.15,366673.83,356777.16,138068.48,49704.65,11.2,0.361
FY2026-07,2026,Aug,7,Q3,4,ECOM,Ecommerce,Girls,Tops,Current Plan,135161.07,2528,53.47,20200.39,540.64,0.4905,66302.7,356777.16,405930.5,205055.43,73819.96,10.6,0.354
FY2026-08,2026,Sep,8,Q3,5,ECOM,Ecommerce,Girls,Tops,Current Plan,149440.45,2795,53.47,21445.31,597.76,0.4965,74196.57,405930.5,360455.7,126008.73,45363.14,13.6,0.39
FY2026-09,2026,Oct,9,Q3,4,ECOM,Ecommerce,Girls,Tops,Current Plan,155868.58,2915,53.47,21136.27,623.47,0.5044,78619.63,360455.7,428217.51,245390.13,88340.45,9.3,0.395
FY2026-10,2026,Nov,10,Q4,4,ECOM,Ecommerce,Girls,Tops,Current Plan,219649.84,4108,53.47,27746.08,878.6,0.5137,112829.82,428217.51,593638.85,413695.87,148930.51,7.8,0.43
FY2026-11,2026,Dec,11,Q4,5,ECOM,Ecommerce,Girls,Tops,Current Plan,244806.16,4579,53.47,29160.71,979.22,0.5209,127515.24,593638.85,546827.11,228134.36,82128.37,12.1,0.429
FY2026-12,2026,Jan,12,Q4,4,ECOM,Ecommerce,Girls,Tops,Current Plan,96874.76,1812,53.47,13977.09,387.5,0.4957,48022.76,546827.11,435587.76,0.0,0.0,22.6,0.197
FY2024-01,2024,Feb,1,Q1,4,STORE,Retail Stores,Girls,Tops,Original Plan,39300.57,735,53.47,4180.55,353.71,0.5336,20971.82,113671.27,115708.06,45871.61,16513.78,11.6,0.343
FY2024-02,2024,Mar,2,Q1,5,STORE,Retail Stores,Girls,Tops,Original Plan,56295.41,1053,53.47,5283.31,506.66,0.5462,30745.75,115708.06,122676.92,69054.24,24859.53,10.3,0.472
FY2024-03,2024,Apr,3,Q1,4,STORE,Retail Stores,Girls,Tops,Original Plan,62668.48,1172,53.47,7157.83,564.02,0.5258,32949.99,122676.92,182329.84,130043.26,46815.57,7.8,0.411
FY2024-04,2024,May,4,Q2,4,STORE,Retail Stores,Girls,Tops,Original Plan,57888.68,1083,53.47,5293.36,521.0,0.5486,31755.4,182329.84,156673.95,38047.14,13696.97,12.6,0.342
FY2024-05,2024,Jun,5,Q2,5,STORE,Retail Stores,Girls,Tops,Original Plan,52577.79,983,53.47,4902.17,473.2,0.5468,28747.61,156673.95,114383.31,15662.52,5638.51,14.9,0.388
FY2024-06,2024,Jul,6,Q2,4,STORE,Retail Stores,Girls,Tops,Original Plan,44611.46,834,53.47,4196.51,401.5,0.5459,24354.82,114383.31,120726.44,55552.61,19998.94,10.3,0.379
FY2024-07,2024,Aug,7,Q3,4,STORE,Retail Stores,Girls,Tops,Original Plan,46735.81,874,53.47,5396.34,420.62,0.5245,24514.58,120726.44,139172.3,70998.64,25559.51,10.3,0.36
FY2024-08,2024,Sep,8,Q3,5,STORE,Retail Stores,Girls,Tops,Original Plan,50453.44,944,53.47,5861.93,454.08,0.5238,26428.27,139172.3,116874.07,34471.22,12409.64,13.8,0.394
FY2024-09,2024,Oct,9,Q3,4,STORE,Retail Stores,Girls,Tops,Original Plan,53108.88,993,53.47,5037.16,477.98,0.5452,28952.52,116874.07,159731.42,101481.36,36533.29,8.8,0.384
FY2024-10,2024,Nov,10,Q4,4,STORE,Retail Stores,Girls,Tops,Original Plan,76476.79,1430,53.47,8791.45,688.29,0.525,40153.69,159731.42,212269.89,138495.01,49858.2,8.4,0.411
FY2024-11,2024,Dec,11,Q4,5,STORE,Retail Stores,Girls,Tops,Original Plan,82849.85,1550,53.47,8087.23,745.65,0.5424,44936.67,212269.89,184963.37,64376.22,23175.44,12.8,0.417
FY2024-12,2024,Jan,12,Q4,4,STORE,Retail Stores,Girls,Tops,Original Plan,33458.59,626,53.47,3526.87,301.13,0.5346,17886.63,184963.37,147676.78,0.0,0.0,22.1,0.201
FY2025-01,2025,Feb,1,Q1,4,STORE,Retail Stores,Girls,Tops,Original Plan,44802.65,838,53.47,4160.78,403.22,0.5471,24512.91,147676.78,124613.06,26302.94,9469.06,13.2,0.329
FY2025-02,2025,Mar,2,Q1,5,STORE,Retail Stores,Girls,Tops,Original Plan,64176.77,1200,53.47,5873.12,577.59,0.5485,35200.01,124613.06,144130.77,90145.19,32452.27,9.7,0.478
FY2025-03,2025,Apr,3,Q1,4,STORE,Retail Stores,Girls,Tops,Original Plan,71442.07,1336,53.47,6832.08,642.98,0.5444,38890.84,144130.77,209279.06,144065.42,51863.55,8.1,0.404
FY2025-04,2025,May,4,Q2,4,STORE,Retail Stores,Girls,Tops,Original Plan,65993.09,1234,53.47,7778.73,593.94,0.5221,34456.85,209279.06,186285.44,51372.14,18493.97,12.7,0.334
FY2025-05,2025,Jun,5,Q2,5,STORE,Retail Stores,Girls,Tops,Original Plan,59938.68,1121,53.47,6391.85,539.45,0.5334,31968.91,186285.44,141484.41,22068.95,7944.82,15.5,0.366
FY2025-06,2025,Jul,6,Q2,4,STORE,Retail Stores,Girls,Tops,Original Plan,50857.06,951,53.47,5090.64,457.71,0.5399,27457.88,141484.41,145549.81,60470.82,21769.49,11.1,0.354
FY2025-07,2025,Aug,7,Q3,4,STORE,Retail Stores,Girls,Tops,Original Plan,53278.83,996,53.47,5873.55,479.51,0.5298,28224.9,145549.81,161612.71,75694.8,27250.13,10.9,0.347
FY2025-08,2025,Sep,8,Q3,5,STORE,Retail Stores,Girls,Tops,Original Plan,57516.92,1076,53.47,6899.16,517.65,0.52,29911.67,161612.71,126519.33,29840.35,10742.52,14.0,0.399
FY2025-09,2025,Oct,9,Q3,4,STORE,Retail Stores,Girls,Tops,Original Plan,60544.12,1132,53.47,6784.94,544.9,0.5279,31963.3,126519.33,164384.08,105738.72,38065.94,8.4,0.416
FY2025-10,2025,Nov,10,Q4,4,STORE,Retail Stores,Girls,Tops,Original Plan,87183.54,1631,53.47,10176.06,784.65,0.5233,45621.4,164384.08,257919.87,191680.04,69004.81,7.5,0.413
FY2025-11,2025,Dec,11,Q4,5,STORE,Retail Stores,Girls,Tops,Original Plan,94448.83,1767,53.47,9962.22,850.04,0.5345,50485.03,257919.87,206772.27,54113.5,19480.86,13.7,0.407
FY2025-12,2025,Jan,12,Q4,4,STORE,Retail Stores,Girls,Tops,Original Plan,38142.8,713,53.47,3802.64,343.29,0.5403,20608.75,206772.27,164483.55,0.0,0.0,21.7,0.205
FY2026-01,2026,Feb,1,Q1,4,STORE,Retail Stores,Girls,Tops,Original Plan,52867.13,989,53.47,6327.96,475.8,0.5203,27507.0,164483.55,149165.22,44352.57,15966.93,12.4,0.337
FY2026-02,2026,Mar,2,Q1,5,STORE,Retail Stores,Girls,Tops,Original Plan,75728.59,1416,53.47,7173.81,681.56,0.5453,41292.49,149165.22,169022.26,103440.99,37238.76,9.8,0.476
FY2026-03,2026,Apr,3,Q1,4,STORE,Retail Stores,Girls,Tops,Original Plan,84301.64,1577,53.47,9790.95,758.71,0.5239,44162.09,169022.26,230223.3,156052.35,56178.84,8.0,0.422
FY2026-04,2026,May,4,Q2,4,STORE,Retail Stores,Girls,Tops,Original Plan,77871.85,1456,53.47,7861.79,700.85,0.539,41976.19,230223.3,220520.65,76731.84,27623.46,11.8,0.346
FY2026-05,2026,Jun,5,Q2,5,STORE,Retail Stores,Girls,Tops,Original Plan,70727.65,1323,53.47,6322.31,636.55,0.5506,38943.38,220520.65,166754.71,23920.56,8611.4,15.6,0.365
FY2026-06,2026,Jul,6,Q2,4,STORE,Retail Stores,Girls,Tops,Original Plan,60011.34,1122,53.47,5883.16,540.1,0.542,32524.1,166754.71,169653.39,69333.27,24959.98,11.1,0.357
FY2026-07,2026,Aug,7,Q3,4,STORE,Retail Stores,Girls,Tops,Original Plan,62869.02,1176,53.47,7100.27,565.82,0.5271,33135.9,169653.39,189544.0,90425.73,32553.26,10.8,0.35
FY2026-08,2026,Sep,8,Q3,5,STORE,Retail Stores,Girls,Tops,Original Plan,67869.96,1269,53.47,6184.18,610.83,0.5489,37252.6,189544.0,151287.15,36408.11,13106.92,14.0,0.398
FY2026-09,2026,Oct,9,Q3,4,STORE,Retail Stores,Girls,Tops,Original Plan,71442.07,1336,53.47,8455.91,642.98,0.5216,37267.01,151287.15,198765.7,128019.5,46087.02,8.5,0.408
FY2026-10,2026,Nov,10,Q4,4,STORE,Retail Stores,Girls,Tops,Original Plan,102876.58,1924,53.47,10881.96,925.89,0.5342,54959.05,198765.7,298927.48,214846.21,77344.63,7.7,0.413
FY2026-11,2026,Dec,11,Q4,5,STORE,Retail Stores,Girls,Tops,Original Plan,111449.62,2084,53.47,12518.33,1003.05,0.5277,58809.43,298927.48,252525.21,78568.73,28284.74,13.4,0.404
FY2026-12,2026,Jan,12,Q4,4,STORE,Retail Stores,Girls,Tops,Original Plan,45008.5,842,53.47,4926.42,405.08,0.5305,23879.02,252525.21,202185.21,0.0,0.0,22.4,0.198
FY2024-01,2024,Feb,1,Q1,4,STORE,Retail Stores,Girls,Tops,Current Plan,38779.65,725,53.47,4632.48,349.02,0.5205,20186.5,122558.14,117869.97,39072.98,14066.27,12.6,0.323
FY2024-02,2024,Mar,2,Q1,5,STORE,Retail Stores,Girls,Tops,Current Plan,60316.72,1128,53.47,7169.92,542.85,0.5211,31432.78,117869.97,133895.81,84055.33,30259.92,9.8,0.479
FY2024-03,2024,Apr,3,Q1,4,STORE,Retail Stores,Girls,Tops,Current Plan,62796.5,1175,53.47,6297.79,565.17,0.5397,33891.97,133895.81,182088.88,117852.53,42426.91,8.5,0.397
FY2024-04,2024,May,4,Q2,4,STORE,Retail Stores,Girls,Tops,Current Plan,57092.49,1068,53.47,6081.47,513.83,0.5335,30457.73,182088.88,168165.46,49764.36,17915.17,12.8,0.326
FY2024-05,2024,Jun,5,Q2,5,STORE,Retail Stores,Girls,Tops,Current Plan,51825.31,969,53.47,6099.36,466.43,0.5223,27068.84,168165.46,120735.47,10961.11,3946.0,16.2,0.359
FY2024-06,2024,Jul,6,Q2,4,STORE,Retail Stores,Girls,Tops,Current Plan,43383.32,811,53.47,4674.66,390.45,0.5322,23090.67,120735.47,120724.27,48437.22,17437.4,11.1,0.359
FY2024-07,2024,Aug,7,Q3,4,STORE,Retail Stores,Girls,Tops,Current Plan,47671.14,892,53.47,4424.07,429.04,0.5472,26085.46,120724.27,130221.5,62021.48,22327.73,10.1,0.38
FY2024-08,2024,Sep,8,Q3,5,STORE,Retail Stores,Girls,Tops,Current Plan,52383.62,980,53.47,5316.67,471.45,0.5385,28208.85,130221.5,114610.49,42560.74,15321.87,12.4,0.428
FY2024-09,2024,Oct,9,Q3,4,STORE,Retail Stores,Girls,Tops,Current Plan,53270.03,996,53.47,5257.42,479.43,0.5413,28835.4,114610.49,152047.83,96444.21,34719.92,8.6,0.4
FY2024-10,2024,Nov,10,Q4,4,STORE,Retail Stores,Girls,Tops,Current Plan,77731.72,1454,53.47,7217.32,699.59,0.5472,42530.99,152047.83,216039.74,149640.53,53870.59,7.8,0.422
FY2024-11,2024,Dec,11,Q4,5,STORE,Retail Stores,Girls,Tops,Current Plan,83019.23,1553,53.47,9448.37,747.17,0.5262,43683.93,216039.74,194062.34,71237.38,25645.46,13.0,0.405
FY2024-12,2024,Jan,12,Q4,4,STORE,Retail Stores,Girls,Tops,Current Plan,33985.25,636,53.47,3850.64,305.87,0.5267,17899.92,194062.34,155920.58,0.0,0.0,22.8,0.194
FY2025-01,2025,Feb,1,Q1,4,STORE,Retail Stores,Girls,Tops,Current Plan,45771.49,856,53.47,4569.87,411.94,0.5402,24723.88,155920.58,129142.11,23974.83,8630.94,13.6,0.321
FY2025-02,2025,Mar,2,Q1,5,STORE,Retail Stores,Girls,Tops,Current Plan,63049.7,1179,53.47,7362.57,567.45,0.5232,32989.23,129142.11,138362.9,80200.5,28872.18,10.2,0.471
FY2025-03,2025,Apr,3,Q1,4,STORE,Retail Stores,Girls,Tops,Current Plan,70043.66,1310,53.47,8057.16,630.39,0.525,36770.79,138362.9,208670.31,149038.62,53653.9,7.9,0.404
FY2025-04,2025,May,4,Q2,4,STORE,Retail Stores,Girls,Tops,Current Plan,67249.87,1258,53.47,6591.8,605.25,0.542,36448.12,208670.31,184444.09,50220.69,18079.45,12.4,0.342
FY2025-05,2025,Jun,5,Q2,5,STORE,Retail Stores,Girls,Tops,Current Plan,63503.09,1188,53.47,7159.12,571.53,0.5273,33482.86,184444.09,140302.58,27092.23,9753.2,14.5,0.391
FY2025-06,2025,Jul,6,Q2,4,STORE,Retail Stores,Girls,Tops,Current Plan,49932.44,934,53.47,4620.82,449.39,0.5475,27335.93,140302.58,136005.01,50705.08,18253.83,11.2,0.361
FY2025-07,2025,Aug,7,Q3,4,STORE,Retail Stores,Girls,Tops,Current Plan,52527.45,982,53.47,5117.3,472.75,0.5426,28500.27,136005.01,142588.69,64701.18,23292.42,10.4,0.377
FY2025-08,2025,Sep,8,Q3,5,STORE,Retail Stores,Girls,Tops,Current Plan,56469.36,1056,53.47,6796.08,508.22,0.5197,29344.31,142588.69,129136.43,50321.4,18115.7,12.6,0.416
FY2025-09,2025,Oct,9,Q3,4,STORE,Retail Stores,Girls,Tops,Current Plan,61466.02,1150,53.47,7181.3,553.19,0.5232,32156.96,129136.43,181091.59,121155.68,43616.04,8.4,0.396
FY2025-10,2025,Nov,10,Q4,4,STORE,Retail Stores,Girls,Tops,Current Plan,88494.89,1655,53.47,10675.18,796.45,0.5194,45961.55,181091.59,268566.95,187441.88,67479.08,8.2,0.394
FY2025-11,2025,Dec,11,Q4,5,STORE,Retail Stores,Girls,Tops,Current Plan,97330.03,1820,53.47,10665.22,875.97,0.5304,51626.0,268566.95,235210.1,75514.37,27185.17,13.8,0.386
FY2025-12,2025,Jan,12,Q4,4,STORE,Retail Stores,Girls,Tops,Current Plan,38360.94,717,53.47,3617.01,345.25,0.5457,20933.99,235210.1,192886.9,0.0,0.0,24.5,0.179
FY2026-01,2026,Feb,1,Q1,4,STORE,Retail Stores,Girls,Tops,Current Plan,52818.69,988,53.47,5057.93,475.37,0.5442,28746.03,192886.9,145912.51,11377.6,4095.94,14.6,0.312
FY2026-02,2026,Mar,2,Q1,5,STORE,Retail Stores,Girls,Tops,Current Plan,75054.31,1404,53.47,7077.61,675.49,0.5457,40957.15,145912.51,173453.7,110348.6,39725.5,9.7,0.47
FY2026-03,2026,Apr,3,Q1,4,STORE,Retail Stores,Girls,Tops,Current Plan,84554.89,1581,53.47,9130.63,760.99,0.532,44984.5,173453.7,241397.62,162390.44,58460.56,8.2,0.408
FY2026-04,2026,May,4,Q2,4,STORE,Retail Stores,Girls,Tops,Current Plan,77063.03,1441,53.47,8350.14,693.57,0.5316,40970.2,241397.62,218228.11,62937.22,22657.4,12.5,0.335
FY2026-05,2026,Jun,5,Q2,5,STORE,Retail Stores,Girls,Tops,Current Plan,68689.81,1285,53.47,6887.76,618.21,0.5397,37073.72,218228.11,155084.42,13052.08,4698.75,15.9,0.368
FY2026-06,2026,Jul,6,Q2,4,STORE,Retail Stores,Girls,Tops,Current Plan,59203.87,1107,53.47,5852.11,532.83,0.5412,32038.37,155084.42,174201.96,84706.36,30494.29,10.5,0.36
