month_key,fiscal_year,fiscal_month,channel_key,channel,style_key,style_name,print_name,division,department,class_name,season,lifecycle,units_sold,sales_dollars,aur,on_hand_units,on_order_units,sell_through_pct,weeks_of_supply
FY2026-03,2026,Apr,ECOM,Ecommerce,ST-0094,Garden Trellis Day Dress,Cherry Blossom,Women,Dresses,Day Dress,Spring,New,595,97295.82,163.52,1056,44,0.3604,7.1
FY2026-03,2026,Apr,STORE,Retail Stores,ST-0094,Garden Trellis Day Dress,Cherry Blossom,Women,Dresses,Day Dress,Spring,New,155,22795.9,147.07,255,134,0.378,6.6
FY2026-03,2026,Apr,WHSL,Wholesale,ST-0094,Garden Trellis Day Dress,Cherry Blossom,Women,Dresses,Day Dress,Spring,New,183,21607.32,118.07,227,184,0.4463,5.0
FY2025-04,2025,May,ECOM,Ecommerce,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,276,41745.96,151.25,444,278,0.3833,6.4
FY2025-04,2025,May,STORE,Retail Stores,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,262,39458.07,150.6,306,234,0.4613,4.7
FY2025-04,2025,May,WHSL,Wholesale,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,431,50889.38,118.07,473,196,0.4768,4.4
FY2025-05,2025,Jun,ECOM,Ecommerce,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,269,41137.88,152.93,549,196,0.3289,10.2
FY2025-05,2025,Jun,STORE,Retail Stores,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,193,29869.24,154.76,266,69,0.4205,6.9
FY2025-05,2025,Jun,WHSL,Wholesale,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,403,47583.34,118.07,731,456,0.3554,9.1
FY2025-06,2025,Jul,ECOM,Ecommerce,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,551,87542.61,158.88,387,283,0.5874,2.8
FY2025-06,2025,Jul,STORE,Retail Stores,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,161,25224.05,156.67,127,114,0.559,3.2
FY2026-04,2026,May,ECOM,Ecommerce,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,473,72597.23,153.48,543,410,0.4656,4.6
FY2026-04,2026,May,STORE,Retail Stores,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,240,35648.05,148.53,464,229,0.3409,7.7
FY2026-04,2026,May,WHSL,Wholesale,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,356,42033.92,118.07,781,291,0.3131,8.8
FY2026-05,2026,Jun,ECOM,Ecommerce,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,399,57985.52,145.33,495,357,0.4463,6.2
FY2026-05,2026,Jun,STORE,Retail Stores,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,172,27381.41,159.19,315,103,0.3532,9.2
FY2026-05,2026,Jun,WHSL,Wholesale,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,511,60335.2,118.07,1014,790,0.3351,9.9
FY2026-06,2026,Jul,ECOM,Ecommerce,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,252,38580.46,153.1,443,271,0.3626,7.0
FY2026-06,2026,Jul,STORE,Retail Stores,ST-0095,Strawberry Fields Day Dress,Palm Frond,Women,Dresses,Day Dress,Summer,New,356,51021.32,143.32,370,128,0.4904,4.2
FY2025-07,2025,Aug,ECOM,Ecommerce,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,501,73344.8,146.4,1130,57,0.3072,9.0
FY2025-07,2025,Aug,STORE,Retail Stores,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,230,34431.37,149.7,528,173,0.3034,9.2
FY2025-07,2025,Aug,WHSL,Wholesale,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,614,71612.54,116.63,858,719,0.4171,5.6
FY2025-08,2025,Sep,ECOM,Ecommerce,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,743,110717.34,149.01,1639,599,0.3119,11.0
FY2025-08,2025,Sep,STORE,Retail Stores,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,186,29078.82,156.34,192,2,0.4921,5.2
FY2025-09,2025,Oct,ECOM,Ecommerce,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,367,54929.35,149.67,274,160,0.5725,3.0
FY2025-09,2025,Oct,STORE,Retail Stores,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,376,60698.89,161.43,333,101,0.5303,3.5
FY2026-07,2026,Aug,ECOM,Ecommerce,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,174,24918.01,143.21,278,186,0.385,6.4
FY2026-07,2026,Aug,STORE,Retail Stores,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,237,34586.75,145.94,461,8,0.3395,7.8
FY2026-08,2026,Sep,ECOM,Ecommerce,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,307,46898.21,152.76,440,326,0.411,7.2
FY2026-08,2026,Sep,STORE,Retail Stores,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,244,37523.03,153.78,200,107,0.5495,4.1
FY2026-08,2026,Sep,WHSL,Wholesale,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,372,43387.4,116.63,433,321,0.4621,5.8
FY2026-09,2026,Oct,ECOM,Ecommerce,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,185,29347.88,158.64,237,94,0.4384,5.1
FY2026-09,2026,Oct,STORE,Retail Stores,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,82,11780.99,143.67,110,93,0.4271,5.4
FY2026-09,2026,Oct,WHSL,Wholesale,ST-0096,Autumn Gingham Day Dress,Autumn Gingham,Women,Dresses,Day Dress,Fall,New,268,31257.59,116.63,434,85,0.3818,6.5
FY2025-09,2025,Oct,ECOM,Ecommerce,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,106,15512.27,146.34,142,50,0.4274,5.4
FY2025-09,2025,Oct,STORE,Retail Stores,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,203,27486.14,135.4,372,155,0.353,7.3
FY2025-10,2025,Nov,ECOM,Ecommerce,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,690,101681.95,147.37,1495,419,0.3158,8.7
FY2025-10,2025,Nov,STORE,Retail Stores,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,249,36945.21,148.37,479,393,0.342,7.7
FY2025-11,2025,Dec,ECOM,Ecommerce,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,116,15475.13,133.41,223,124,0.3422,9.6
FY2025-11,2025,Dec,STORE,Retail Stores,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,388,52368.46,134.97,341,16,0.5322,4.4
FY2025-11,2025,Dec,WHSL,Wholesale,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,406,43845.08,107.99,658,379,0.3816,8.1
FY2026-09,2026,Oct,ECOM,Ecommerce,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,347,45825.38,132.06,830,532,0.2948,9.6
FY2026-09,2026,Oct,STORE,Retail Stores,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,99,13891.56,140.32,212,22,0.3183,8.6
FY2026-09,2026,Oct,WHSL,Wholesale,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,40,4319.71,107.99,63,11,0.3883,6.3
FY2026-10,2026,Nov,ECOM,Ecommerce,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,498,67996.82,136.54,601,57,0.4531,4.8
FY2026-10,2026,Nov,STORE,Retail Stores,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,369,50078.74,135.71,502,49,0.4237,5.4
FY2026-11,2026,Dec,ECOM,Ecommerce,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,686,89386.85,130.3,786,271,0.466,5.7
FY2026-11,2026,Dec,STORE,Retail Stores,ST-0097,Snowdrop Day Dress,Snowdrop,Women,Dresses,Day Dress,Holiday,New,110,14477.75,131.62,164,41,0.4015,7.5
FY2025-01,2025,Feb,ECOM,Ecommerce,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,167,13051.42,78.15,203,126,0.4514,4.9
FY2025-01,2025,Feb,STORE,Retail Stores,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,163,12666.23,77.71,151,31,0.5191,3.7
FY2025-02,2025,Mar,ECOM,Ecommerce,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,0,0.0,87.95,0,0,0.0,0.0
FY2025-02,2025,Mar,STORE,Retail Stores,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,370,32669.86,88.3,864,668,0.2998,11.7
FY2025-03,2025,Apr,ECOM,Ecommerce,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,64,5120.66,80.01,81,25,0.4414,5.1
FY2025-03,2025,Apr,STORE,Retail Stores,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,154,12370.27,80.33,259,186,0.3729,6.7
FY2025-03,2025,Apr,WHSL,Wholesale,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,486,31489.3,64.79,765,187,0.3885,6.3
FY2026-01,2026,Feb,ECOM,Ecommerce,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,215,18904.84,87.93,302,270,0.4159,5.6
FY2026-01,2026,Feb,STORE,Retail Stores,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,244,20270.84,83.08,248,180,0.4959,4.1
FY2026-01,2026,Feb,WHSL,Wholesale,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,284,18401.16,64.79,551,171,0.3401,7.8
FY2026-02,2026,Mar,ECOM,Ecommerce,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,204,16803.53,82.37,423,369,0.3254,10.4
FY2026-02,2026,Mar,STORE,Retail Stores,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,226,18642.41,82.49,480,109,0.3201,10.6
FY2026-03,2026,Apr,ECOM,Ecommerce,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,304,25549.68,84.04,397,47,0.4337,5.2
FY2026-03,2026,Apr,STORE,Retail Stores,ST-0098,Tulip Garden Blouse,Hydrangea,Women,Tops,Blouse,Spring,Carryover,279,24836.56,89.02,539,134,0.3411,7.7
FY2025-04,2025,May,ECOM,Ecommerce,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,373,28429.25,76.22,492,222,0.4312,5.3
FY2025-04,2025,May,STORE,Retail Stores,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,132,9401.85,71.23,271,131,0.3275,8.2
FY2025-05,2025,Jun,ECOM,Ecommerce,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,0,0.0,77.02,0,0,0.0,0.0
FY2025-05,2025,Jun,STORE,Retail Stores,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,249,19057.5,76.54,432,208,0.3656,8.7
FY2025-05,2025,Jun,WHSL,Wholesale,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,436,24482.62,56.15,603,124,0.4196,6.9
FY2025-06,2025,Jul,ECOM,Ecommerce,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,48,3280.04,68.33,38,21,0.5581,3.2
FY2025-06,2025,Jul,STORE,Retail Stores,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,301,21486.12,71.38,350,119,0.4624,4.7
FY2025-06,2025,Jul,WHSL,Wholesale,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,241,13532.82,56.15,235,113,0.5063,3.9
FY2026-04,2026,May,ECOM,Ecommerce,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,246,18257.78,74.22,360,102,0.4059,5.9
FY2026-04,2026,May,STORE,Retail Stores,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,232,16709.52,72.02,453,346,0.3387,7.8
FY2026-04,2026,May,WHSL,Wholesale,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,313,17575.83,56.15,560,258,0.3585,7.2
FY2026-05,2026,Jun,ECOM,Ecommerce,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,133,8942.09,67.23,151,5,0.4683,5.7
FY2026-05,2026,Jun,STORE,Retail Stores,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,136,9291.97,68.32,322,89,0.2969,11.8
FY2026-05,2026,Jun,WHSL,Wholesale,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,411,23078.8,56.15,695,394,0.3716,8.5
FY2026-06,2026,Jul,ECOM,Ecommerce,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,119,8709.63,73.19,149,94,0.444,5.0
FY2026-06,2026,Jul,STORE,Retail Stores,ST-0099,Strawberry Fields Blouse,Seashell,Women,Tops,Blouse,Summer,New,218,16945.68,77.73,157,27,0.5813,2.9
FY2025-07,2025,Aug,ECOM,Ecommerce,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,269,25824.62,96.0,498,172,0.3507,7.4
FY2025-07,2025,Aug,STORE,Retail Stores,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,159,14420.06,90.69,136,89,0.539,3.4
FY2025-08,2025,Sep,ECOM,Ecommerce,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,164,15093.74,92.04,141,76,0.5377,4.3
FY2025-08,2025,Sep,STORE,Retail Stores,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,206,19489.21,94.61,197,59,0.5112,4.8
FY2025-08,2025,Sep,WHSL,Wholesale,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,209,14745.54,70.55,370,11,0.361,8.9
FY2025-09,2025,Oct,ECOM,Ecommerce,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,250,21312.28,85.25,190,3,0.5682,3.0
FY2025-09,2025,Oct,STORE,Retail Stores,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,100,9542.2,95.42,132,2,0.431,5.3
FY2026-07,2026,Aug,ECOM,Ecommerce,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,539,49833.66,92.46,600,26,0.4732,4.5
FY2026-07,2026,Aug,STORE,Retail Stores,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,164,14846.58,90.53,167,107,0.4955,4.1
FY2026-08,2026,Sep,ECOM,Ecommerce,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,384,33175.05,86.39,422,220,0.4764,5.5
FY2026-08,2026,Sep,STORE,Retail Stores,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,196,16600.33,84.7,399,318,0.3294,10.2
FY2026-09,2026,Oct,ECOM,Ecommerce,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,429,40577.83,94.59,867,127,0.331,8.1
FY2026-09,2026,Oct,STORE,Retail Stores,ST-0100,Acorn Toile Blouse,Acorn Toile,Women,Tops,Blouse,Fall,New,296,25300.57,85.47,245,196,0.5471,3.3
FY2025-09,2025,Oct,ECOM,Ecommerce,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,455,34181.28,75.12,580,307,0.4396,5.1
FY2025-09,2025,Oct,STORE,Retail Stores,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,255,19786.29,77.59,535,12,0.3228,8.4
FY2025-09,2025,Oct,WHSL,Wholesale,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,0,0.0,56.15,0,0,0.0,0.0
FY2025-10,2025,Nov,ECOM,Ecommerce,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,300,21845.58,72.82,470,241,0.3896,6.3
FY2025-10,2025,Nov,STORE,Retail Stores,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,223,16229.61,72.78,475,423,0.3195,8.5
FY2025-10,2025,Nov,WHSL,Wholesale,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,418,23471.87,56.15,1002,651,0.2944,9.6
FY2025-11,2025,Dec,ECOM,Ecommerce,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,159,11273.71,70.9,262,6,0.3777,8.2
FY2025-11,2025,Dec,STORE,Retail Stores,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,186,14156.46,76.11,332,7,0.3591,8.9
FY2025-11,2025,Dec,WHSL,Wholesale,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,231,12971.3,56.15,548,60,0.2965,11.9
FY2026-09,2026,Oct,ECOM,Ecommerce,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,252,17269.73,68.53,325,73,0.4367,5.2
FY2026-09,2026,Oct,STORE,Retail Stores,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,111,7543.41,67.96,254,74,0.3041,9.2
FY2026-09,2026,Oct,WHSL,Wholesale,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,246,13813.59,56.15,460,306,0.3484,7.5
FY2026-10,2026,Nov,ECOM,Ecommerce,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,628,48734.74,77.6,1186,606,0.3462,7.6
FY2026-10,2026,Nov,STORE,Retail Stores,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,217,15350.53,70.74,184,101,0.5411,3.4
FY2026-10,2026,Nov,WHSL,Wholesale,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,399,22404.97,56.15,686,264,0.3677,6.9
FY2026-11,2026,Dec,ECOM,Ecommerce,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,221,16983.69,76.85,433,254,0.3379,9.8
FY2026-11,2026,Dec,STORE,Retail Stores,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,203,13822.65,68.09,172,79,0.5413,4.2
FY2026-11,2026,Dec,WHSL,Wholesale,ST-0101,Winter Fair Isle Blouse,Holiday Holly,Women,Tops,Blouse,Holiday,Carryover,190,10669.03,56.15,262,62,0.4204,6.9
FY2025-04,2025,May,ECOM,Ecommerce,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,429,37600.47,87.65,562,123,0.4329,5.2
FY2025-04,2025,May,STORE,Retail Stores,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,248,20677.61,83.38,416,109,0.3735,6.7
FY2025-05,2025,Jun,ECOM,Ecommerce,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,463,40305.82,87.05,397,2,0.5384,4.3
FY2025-05,2025,Jun,STORE,Retail Stores,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,140,12476.54,89.12,139,17,0.5018,5.0
FY2025-05,2025,Jun,WHSL,Wholesale,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,313,21181.59,67.67,391,341,0.4446,6.2
FY2025-06,2025,Jul,ECOM,Ecommerce,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,394,34700.26,88.07,534,183,0.4246,5.4
FY2025-06,2025,Jul,STORE,Retail Stores,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,115,10190.43,88.61,213,132,0.3506,7.4
FY2026-04,2026,May,ECOM,Ecommerce,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,256,23111.41,90.28,217,43,0.5412,3.4
FY2026-04,2026,May,STORE,Retail Stores,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,110,9170.32,83.37,215,6,0.3385,7.8
FY2026-05,2026,Jun,ECOM,Ecommerce,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,345,31889.56,92.43,339,144,0.5044,4.9
FY2026-05,2026,Jun,STORE,Retail Stores,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,87,7825.92,89.95,185,81,0.3199,10.6
FY2026-06,2026,Jul,ECOM,Ecommerce,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,258,21701.77,84.12,324,207,0.4433,5.0
FY2026-06,2026,Jul,STORE,Retail Stores,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,66,6024.94,91.29,61,20,0.5197,3.7
FY2026-06,2026,Jul,WHSL,Wholesale,ST-0102,Strawberry Fields Tunic,Lemon Grove,Women,Tops,Tunic,Summer,Carryover,315,21316.93,67.67,469,380,0.4018,6.0
FY2025-07,2025,Aug,ECOM,Ecommerce,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,272,25200.91,92.65,418,49,0.3942,6.1
FY2025-07,2025,Aug,STORE,Retail Stores,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,24,2077.77,86.57,39,2,0.381,6.5
FY2025-08,2025,Sep,ECOM,Ecommerce,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,347,29255.79,84.31,800,341,0.3025,11.5
FY2025-08,2025,Sep,STORE,Retail Stores,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,192,15719.06,81.87,405,248,0.3216,10.5
FY2025-08,2025,Sep,WHSL,Wholesale,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,264,17865.62,67.67,432,232,0.3793,8.2
FY2025-09,2025,Oct,ECOM,Ecommerce,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,294,27189.19,92.48,316,55,0.482,4.3
FY2025-09,2025,Oct,STORE,Retail Stores,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,134,11509.62,85.89,194,12,0.4085,5.8
FY2026-07,2026,Aug,ECOM,Ecommerce,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,257,21195.8,82.47,440,148,0.3687,6.8
FY2026-07,2026,Aug,STORE,Retail Stores,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,141,12104.33,85.85,257,115,0.3543,7.3
FY2026-07,2026,Aug,WHSL,Wholesale,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,149,10083.25,67.67,163,81,0.4776,4.4
FY2026-08,2026,Sep,ECOM,Ecommerce,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,393,35894.07,91.33,671,51,0.3694,8.5
FY2026-08,2026,Sep,STORE,Retail Stores,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,158,13385.9,84.72,349,13,0.3116,11.0
FY2026-09,2026,Oct,ECOM,Ecommerce,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,353,32692.16,92.61,511,137,0.4086,5.8
FY2026-09,2026,Oct,STORE,Retail Stores,ST-0103,Autumn Gingham Tunic,Acorn Toile,Women,Tops,Tunic,Fall,New,158,14379.64,91.01,118,19,0.5725,3.0
FY2025-09,2025,Oct,ECOM,Ecommerce,ST-0104,Winter Fair Isle Tunic,Winter Fair Isle,Women,Tops,Tunic,Holiday,New,384,30597.54,79.68,822,64,0.3184,8.6
FY2025-09,2025,Oct,STORE,Retail Stores,ST-0104,Winter Fair Isle Tunic,Winter Fair Isle,Women,Tops,Tunic,Holiday,New,226,18430.93,81.55,376,64,0.3754,6.7
FY2025-10,2025,Nov,ECOM,Ecommerce,ST-0104,Winter Fair Isle Tunic,Winter Fair Isle,Women,Tops,Tunic,Holiday,New,250,21927.55,87.71,419,9,0.3737,6.7
FY2025-10,2025,Nov,STORE,Retail Stores,ST-0104,Winter Fair Isle Tunic,Winter Fair Isle,Women,Tops,Tunic,Holiday,New,206,17695.13,85.9,390,261,0.3456,7.6
FY2025-11,2025,Dec,ECOM,Ecommerce,ST-0104,Winter Fair Isle Tunic,Winter Fair Isle,Women,Tops,Tunic,Holiday,New,302,25805.8,85.45,249,158,0.5481,4.1
FY2025-11,2025,Dec,STORE,Retail Stores,ST-0104,Winter Fair Isle Tunic,Winter Fair Isle,Women,Tops,Tunic,Holiday,New,178,15507.07,87.12,425,296,0.2952,11.9
FY2026-09,2026,Oct,ECOM,Ecommerce,ST-0104,Winter Fair Isle Tunic,Winter Fair Isle,Women,Tops,Tunic,Holiday,New,572,43421.81,75.91,824,159,0.4097,5.8
FY2026-09,2026,Oct,STORE,Retail Stores,ST-0104,Winter Fair Isle Tunic,Winter Fair Isle,Women,Tops,Tunic,Holiday,New,143,12517.5,87.53,292,90,0.3287,8.2
