month_key,fiscal_year,fiscal_month,fiscal_month_no,fiscal_quarter,channel_key,channel,division,department,actual_sales_dollars,actual_sales_units,actual_aur,actual_markdown_dollars,actual_shrink_dollars,actual_gross_margin_dollars,actual_gross_margin_pct,actual_bom_retail,actual_eom_retail,actual_receipts_retail,actual_receipts_cost
FY2024-02,2024,Mar,2,Q1,STORE,Retail Stores,Women,Bottoms,9984.46,142.0,70.31,1234.08,89.44,5063.74,0.5072,19755.2,19016.47,10569.25,3403.27
FY2024-03,2024,Apr,3,Q1,STORE,Retail Stores,Women,Bottoms,9999.19,135.0,74.07,898.94,115.45,5536.22,0.5537,20098.76,31765.97,22680.79,7668.44
FY2024-04,2024,May,4,Q2,STORE,Retail Stores,Women,Bottoms,9625.5,123.0,78.26,1269.87,94.12,4900.18,0.5091,31050.25,27896.05,7835.29,2799.6
FY2024-05,2024,Jun,5,Q2,STORE,Retail Stores,Women,Bottoms,7555.28,109.0,69.31,674.33,97.19,4280.7,0.5666,28524.24,20995.7,798.26,277.5
FY2024-06,2024,Jul,6,Q2,STORE,Retail Stores,Women,Bottoms,6212.56,87.0,71.41,776.93,69.33,3306.02,0.5322,19601.36,20922.46,8379.92,2789.55
FY2024-07,2024,Aug,7,Q3,STORE,Retail Stores,Women,Bottoms,7183.96,94.0,76.43,814.32,72.88,3817.15,0.5313,19867.26,23381.25,11585.15,3863.74
FY2024-08,2024,Sep,8,Q3,STORE,Retail Stores,Women,Bottoms,8226.11,116.0,70.91,921.6,87.16,4359.55,0.53,22784.12,19628.72,6079.47,2077.71
FY2024-09,2024,Oct,9,Q3,STORE,Retail Stores,Women,Bottoms,8650.73,117.0,73.94,1108.6,75.94,4439.78,0.5132,19669.0,23717.05,13883.32,5446.92
FY2024-10,2024,Nov,10,Q4,STORE,Retail Stores,Women,Bottoms,14370.24,194.0,74.07,1256.93,122.92,7801.17,0.5429,24701.76,32637.87,23686.2,9633.21
FY2024-11,2024,Dec,11,Q4,STORE,Retail Stores,Women,Bottoms,13006.83,172.0,75.62,1873.97,139.95,6551.35,0.5037,37346.25,32106.81,9781.31,3888.09
FY2024-12,2024,Jan,12,Q4,STORE,Retail Stores,Women,Bottoms,5273.54,74.0,71.26,395.75,50.99,3023.76,0.5734,31695.9,25975.62,0.0,0.0
FY2025-01,2025,Feb,1,Q1,STORE,Retail Stores,Women,Bottoms,7839.05,109.0,71.92,963.43,92.58,4009.78,0.5115,25360.14,21118.86,4653.78,1712.69
FY2025-02,2025,Mar,2,Q1,STORE,Retail Stores,Women,Bottoms,11603.4,152.0,76.34,1337.33,101.94,5942.59,0.5121,22044.15,22455.54,13454.06,3940.32
FY2025-03,2025,Apr,3,Q1,STORE,Retail Stores,Women,Bottoms,12520.47,170.0,73.65,1311.6,101.69,6668.0,0.5326,23355.2,32531.28,23109.84,8921.85
FY2025-04,2025,May,4,Q2,STORE,Retail Stores,Women,Bottoms,9820.58,130.0,75.54,1422.14,112.62,4990.94,0.5082,33114.37,32397.77,10638.74,3832.17
FY2025-05,2025,Jun,5,Q2,STORE,Retail Stores,Women,Bottoms,10802.01,144.0,75.01,854.04,90.37,5988.75,0.5544,31444.38,22717.95,3019.99,1233.97
FY2025-06,2025,Jul,6,Q2,STORE,Retail Stores,Women,Bottoms,8856.31,117.0,75.69,1033.68,82.71,4629.16,0.5227,23443.58,25540.15,12069.27,4610.83
FY2025-07,2025,Aug,7,Q3,STORE,Retail Stores,Women,Bottoms,8715.6,117.0,74.49,971.05,74.02,4617.77,0.5298,25708.7,24697.43,8749.4,3598.16
FY2025-08,2025,Sep,8,Q3,STORE,Retail Stores,Women,Bottoms,10761.91,150.0,71.75,1062.2,87.26,5719.5,0.5315,25149.31,21534.07,8296.13,3343.14
FY2025-09,2025,Oct,9,Q3,STORE,Retail Stores,Women,Bottoms,9624.9,133.0,72.37,829.79,95.68,5354.26,0.5563,23456.88,29817.5,16910.99,5754.23
FY2025-10,2025,Nov,10,Q4,STORE,Retail Stores,Women,Bottoms,12899.75,180.0,71.67,2016.56,102.6,6396.22,0.4958,28705.52,43023.24,29336.63,11713.37
FY2025-11,2025,Dec,11,Q4,STORE,Retail Stores,Women,Bottoms,15660.55,222.0,70.54,1653.19,139.86,8399.71,0.5364,42669.33,36949.92,11734.19,3499.95
FY2025-12,2025,Jan,12,Q4,STORE,Retail Stores,Women,Bottoms,6657.9,92.0,72.37,781.77,63.37,3452.29,0.5185,35227.44,27724.4,0.0,0.0
FY2026-01,2026,Feb,1,Q1,STORE,Retail Stores,Women,Bottoms,7960.63,108.0,73.71,920.47,72.24,4218.7,0.5299,28076.61,25311.4,6188.13,2237.83
FY2026-02,2026,Mar,2,Q1,STORE,Retail Stores,Women,Bottoms,12517.86,165.0,75.87,1521.76,128.21,6461.66,0.5162,24853.83,26443.89,15757.89,5636.78
FY2026-03,2026,Apr,3,Q1,STORE,Retail Stores,Women,Bottoms,14323.15,197.0,72.71,1482.92,114.83,7609.75,0.5313,27005.0,33838.99,22754.89,8259.1
FY2026-04,2026,May,4,Q2,STORE,Retail Stores,Women,Bottoms,13948.77,197.0,70.81,1231.65,111.31,7566.23,0.5424,36913.06,33740.4,12119.07,4506.55
FY2026-05,2026,Jun,5,Q2,STORE,Retail Stores,Women,Bottoms,11943.13,160.0,74.64,1236.92,78.32,6351.34,0.5318,34575.4,25387.4,4070.37,1299.14
FY2026-06,2026,Jul,6,Q2,STORE,Retail Stores,Women,Bottoms,8827.51,124.0,71.19,1192.74,80.68,4548.56,0.5153,25513.64,27412.62,11999.91,4619.45
FY2024-01,2024,Feb,1,Q1,WHSL,Wholesale,Women,Bottoms,10603.99,181.0,58.59,242.47,10.54,4856.04,0.4579,10390.39,11146.94,11613.55,5443.7
FY2024-02,2024,Mar,2,Q1,WHSL,Wholesale,Women,Bottoms,9175.34,160.0,57.35,214.98,12.08,4191.95,0.4569,10773.33,7403.47,6032.54,2737.66
FY2024-03,2024,Apr,3,Q1,WHSL,Wholesale,Women,Bottoms,5269.53,92.0,57.28,104.87,4.91,2409.85,0.4573,7078.93,3540.29,1840.67,996.67
FY2024-04,2024,May,4,Q2,WHSL,Wholesale,Women,Bottoms,3597.14,62.0,58.02,69.36,4.74,1663.9,0.4626,4355.67,4490.18,3805.75,1950.48
FY2024-05,2024,Jun,5,Q2,WHSL,Wholesale,Women,Bottoms,9846.09,162.0,60.78,182.29,9.34,4535.17,0.4606,3839.94,7324.26,13522.04,7313.16
FY2024-06,2024,Jul,6,Q2,WHSL,Wholesale,Women,Bottoms,9939.42,169.0,58.81,228.79,9.05,4547.2,0.4575,7732.9,11172.52,13616.88,6546.94
FY2024-07,2024,Aug,7,Q3,WHSL,Wholesale,Women,Bottoms,4856.45,88.0,55.19,104.61,5.69,2234.61,0.4601,9945.59,5503.84,525.0,285.41
FY2024-08,2024,Sep,8,Q3,WHSL,Wholesale,Women,Bottoms,9292.7,168.0,55.31,238.09,9.07,4194.15,0.4513,5075.01,4630.7,9095.55,4472.16
FY2024-09,2024,Oct,9,Q3,WHSL,Wholesale,Women,Bottoms,9023.18,164.0,55.02,198.54,11.71,4149.23,0.4598,6569.12,9761.95,12426.26,6730.67
FY2024-10,2024,Nov,10,Q4,WHSL,Wholesale,Women,Bottoms,6059.85,115.0,52.69,144.12,7.1,2766.39,0.4565,9548.98,6507.2,3169.29,1679.58
FY2024-11,2024,Dec,11,Q4,WHSL,Wholesale,Women,Bottoms,4920.09,87.0,56.55,93.8,4.2,2255.31,0.4584,6361.21,2880.47,1537.35,778.74
FY2024-12,2024,Jan,12,Q4,WHSL,Wholesale,Women,Bottoms,5102.55,89.0,57.33,76.08,5.07,2364.72,0.4634,3458.28,4318.84,6044.26,2888.52
FY2025-01,2025,Feb,1,Q1,WHSL,Wholesale,Women,Bottoms,11281.18,201.0,56.13,280.36,13.04,5163.8,0.4577,4531.78,13330.17,20372.97,11519.51
FY2025-02,2025,Mar,2,Q1,WHSL,Wholesale,Women,Bottoms,9991.3,178.0,56.13,173.84,10.94,4637.0,0.4641,12612.17,10615.34,8179.25,3696.11
FY2025-03,2025,Apr,3,Q1,WHSL,Wholesale,Women,Bottoms,5450.79,101.0,53.97,127.72,5.72,2481.6,0.4553,8870.61,4813.66,1527.28,891.52
FY2025-04,2025,May,4,Q2,WHSL,Wholesale,Women,Bottoms,4809.94,87.0,55.29,74.85,4.23,2229.14,0.4634,5368.02,3764.53,3285.53,1749.02
FY2025-05,2025,Jun,5,Q2,WHSL,Wholesale,Women,Bottoms,10992.04,195.0,56.37,203.35,14.48,5072.03,0.4614,4297.35,8843.4,15755.92,7584.59
FY2025-06,2025,Jul,6,Q2,WHSL,Wholesale,Women,Bottoms,11635.52,210.0,55.41,253.16,10.17,5336.39,0.4586,8724.77,13839.43,17013.51,7042.25
FY2025-07,2025,Aug,7,Q3,WHSL,Wholesale,Women,Bottoms,6046.37,107.0,56.51,116.84,6.59,2778.45,0.4595,12200.48,6030.68,0.0,0.0
FY2025-08,2025,Sep,8,Q3,WHSL,Wholesale,Women,Bottoms,9469.87,164.0,57.74,167.77,8.97,4365.11,0.4609,6422.37,6145.58,9369.82,4467.48
FY2025-09,2025,Oct,9,Q3,WHSL,Wholesale,Women,Bottoms,11623.62,213.0,54.57,174.43,9.94,5400.16,0.4646,6667.48,9428.36,14568.87,7657.34
FY2025-10,2025,Nov,10,Q4,WHSL,Wholesale,Women,Bottoms,6516.85,118.0,55.23,167.51,7.4,2975.38,0.4566,10835.8,8171.98,4027.94,1885.67
FY2025-11,2025,Dec,11,Q4,WHSL,Wholesale,Women,Bottoms,5535.76,97.0,57.07,111.62,5.15,2531.82,0.4574,7365.85,3031.13,1317.81,811.54
FY2025-12,2025,Jan,12,Q4,WHSL,Wholesale,Women,Bottoms,5156.94,92.0,56.05,131.15,4.85,2344.81,0.4547,3782.0,5205.74,6716.68,3300.77
FY2026-01,2026,Feb,1,Q1,WHSL,Wholesale,Women,Bottoms,12681.82,215.0,58.99,410.21,13.6,5716.91,0.4508,5163.72,19085.57,27027.48,11790.53
FY2026-02,2026,Mar,2,Q1,WHSL,Wholesale,Women,Bottoms,11283.13,196.0,57.57,295.35,13.81,5140.63,0.4556,15345.53,11133.77,7380.53,3418.67
FY2026-03,2026,Apr,3,Q1,WHSL,Wholesale,Women,Bottoms,5650.35,96.0,58.86,97.07,6.19,2619.04,0.4635,10037.99,5958.57,1674.19,868.2
FY2026-04,2026,May,4,Q2,WHSL,Wholesale,Women,Bottoms,4973.14,91.0,54.65,142.76,4.63,2250.1,0.4525,5679.27,5076.06,4517.32,2590.43
FY2026-05,2026,Jun,5,Q2,WHSL,Wholesale,Women,Bottoms,12840.44,226.0,56.82,331.47,13.33,5827.27,0.4538,5230.25,8462.75,16417.74,9209.97
FY2026-06,2026,Jul,6,Q2,WHSL,Wholesale,Women,Bottoms,13079.75,237.0,55.19,306.13,17.87,5983.3,0.4574,9746.04,11485.06,15142.77,9237.93
FY2024-01,2024,Feb,1,Q1,ECOM,Ecommerce,Women,Dresses,25945.85,178.0,145.76,4833.53,101.39,11651.57,0.4491,67831.58,68180.67,31229.86,11767.39
FY2024-02,2024,Mar,2,Q1,ECOM,Ecommerce,Women,Dresses,34216.67,245.0,139.66,5977.49,153.58,16224.65,0.4742,70891.32,87025.82,56482.24,20484.16
FY2024-03,2024,Apr,3,Q1,ECOM,Ecommerce,Women,Dresses,35551.97,257.0,138.33,4391.63,138.21,18825.83,0.5295,84237.43,114150.72,69995.1,23943.03
FY2024-04,2024,May,4,Q2,ECOM,Ecommerce,Women,Dresses,38742.31,288.0,134.52,5236.01,172.35,19332.83,0.499,105637.34,99342.08,37855.41,12075.08
FY2024-05,2024,Jun,5,Q2,ECOM,Ecommerce,Women,Dresses,37165.48,266.0,139.72,5553.18,132.37,17866.62,0.4807,99891.39,72187.24,15146.88,5049.83
FY2024-06,2024,Jul,6,Q2,ECOM,Ecommerce,Women,Dresses,27715.12,199.0,139.27,3816.67,136.55,14044.25,0.5067,75504.6,82672.48,38836.22,12516.87
FY2024-07,2024,Aug,7,Q3,ECOM,Ecommerce,Women,Dresses,27003.18,194.0,139.19,4699.56,91.1,13053.55,0.4834,79543.42,81903.34,34153.76,13970.24
FY2024-08,2024,Sep,8,Q3,ECOM,Ecommerce,Women,Dresses,39375.71,274.0,143.71,4925.17,146.56,19262.08,0.4892,83549.89,64062.83,24960.38,9311.41
FY2024-09,2024,Oct,9,Q3,ECOM,Ecommerce,Women,Dresses,30392.66,208.0,146.12,5326.7,160.92,14492.88,0.4769,72859.0,95614.37,58635.65,20594.56
FY2024-10,2024,Nov,10,Q4,ECOM,Ecommerce,Women,Dresses,47414.62,343.0,138.24,8838.6,211.91,21679.69,0.4572,91373.79,139557.45,104648.79,34911.48
FY2024-11,2024,Dec,11,Q4,ECOM,Ecommerce,Women,Dresses,50739.19,359.0,141.33,6000.8,216.98,26591.96,0.5241,136267.63,126858.06,47547.4,17601.25
FY2024-12,2024,Jan,12,Q4,ECOM,Ecommerce,Women,Dresses,23209.62,165.0,140.66,2622.8,94.7,12072.81,0.5202,124543.58,98616.46,0.0,0.0
FY2025-01,2025,Feb,1,Q1,ECOM,Ecommerce,Women,Dresses,26000.79,186.0,139.79,5452.85,112.98,11496.82,0.4422,99722.2,81821.61,13666.03,5916.67
FY2025-02,2025,Mar,2,Q1,ECOM,Ecommerce,Women,Dresses,42859.54,287.0,149.34,6604.98,180.59,20600.58,0.4807,83612.39,88921.52,54954.24,19069.11
FY2025-03,2025,Apr,3,Q1,ECOM,Ecommerce,Women,Dresses,44060.1,327.0,134.74,7262.62,183.15,21172.57,0.4805,94446.51,123726.83,80786.19,31452.83
FY2025-04,2025,May,4,Q2,ECOM,Ecommerce,Women,Dresses,43379.47,317.0,136.84,7482.9,153.48,20108.02,0.4635,131794.78,121462.03,40683.1,14215.49
FY2025-05,2025,Jun,5,Q2,ECOM,Ecommerce,Women,Dresses,40867.93,289.0,141.41,4158.97,189.76,21736.09,0.5319,125179.9,85598.02,5634.78,1636.97
FY2025-06,2025,Jul,6,Q2,ECOM,Ecommerce,Women,Dresses,27934.71,197.0,141.8,5873.16,155.3,12476.64,0.4466,86307.79,91645.42,39300.8,13821.03
FY2025-07,2025,Aug,7,Q3,ECOM,Ecommerce,Women,Dresses,35909.41,254.0,141.38,3501.81,174.65,19198.42,0.5346,88507.48,94569.59,45647.98,18140.76
FY2025-08,2025,Sep,8,Q3,ECOM,Ecommerce,Women,Dresses,34800.76,256.0,135.94,3618.43,138.75,18805.03,0.5404,98998.21,81337.2,20896.93,7122.51
FY2025-09,2025,Oct,9,Q3,ECOM,Ecommerce,Women,Dresses,36014.35,251.0,143.48,4167.04,179.07,19073.99,0.5296,80513.9,106545.28,66391.84,30941.59
FY2025-10,2025,Nov,10,Q4,ECOM,Ecommerce,Women,Dresses,50776.59,376.0,135.04,6728.04,234.76,26234.65,0.5167,114793.76,164418.61,107364.24,38455.99
FY2025-11,2025,Dec,11,Q4,ECOM,Ecommerce,Women,Dresses,62234.29,434.0,143.4,9940.08,213.06,30005.12,0.4821,160300.89,143099.2,55185.74,19086.91
FY2025-12,2025,Jan,12,Q4,ECOM,Ecommerce,Women,Dresses,21681.4,153.0,141.71,3743.97,94.86,10485.93,0.4836,142823.15,117302.92,0.0,0.0
FY2026-01,2026,Feb,1,Q1,ECOM,Ecommerce,Women,Dresses,27947.05,194.0,144.06,5136.3,135.01,13111.42,0.4692,115147.07,84404.49,2475.78,897.99
FY2026-02,2026,Mar,2,Q1,ECOM,Ecommerce,Women,Dresses,46287.03,335.0,138.17,7795.58,185.3,21561.56,0.4658,82652.79,93799.03,65414.15,22309.91
FY2026-03,2026,Apr,3,Q1,ECOM,Ecommerce,Women,Dresses,47319.21,346.0,136.76,6517.3,191.4,24008.95,0.5074,98643.67,131739.75,87123.99,31791.15
FY2026-04,2026,May,4,Q2,ECOM,Ecommerce,Women,Dresses,41586.61,299.0,139.09,6255.21,175.46,20767.13,0.4994,136978.09,131364.84,42404.03,15704.52
FY2026-05,2026,Jun,5,Q2,ECOM,Ecommerce,Women,Dresses,43449.07,308.0,141.07,5451.62,225.4,22170.01,0.5103,128094.86,93096.28,14127.51,4350.94
FY2026-06,2026,Jul,6,Q2,ECOM,Ecommerce,Women,Dresses,33194.11,245.0,135.49,5136.5,130.88,16320.31,0.4917,93082.96,93460.98,38839.51,13674.0
FY2024-01,2024,Feb,1,Q1,STORE,Retail Stores,Women,Dresses,11325.89,79.0,143.37,1426.7,122.59,5824.79,0.5143,33766.06,33779.64,12888.76,4849.34
FY2024-02,2024,Mar,2,Q1,STORE,Retail Stores,Women,Dresses,14580.24,100.0,145.8,2385.93,171.32,7154.29,0.4907,34399.03,39896.36,22634.82,7917.78
FY2024-03,2024,Apr,3,Q1,STORE,Retail Stores,Women,Dresses,19939.11,139.0,143.45,2230.53,190.26,10327.58,0.518,38477.0,54782.01,38664.91,14089.16
FY2024-04,2024,May,4,Q2,STORE,Retail Stores,Women,Dresses,14528.91,107.0,135.78,1692.49,159.37,7784.8,0.5358,53982.34,47724.87,10123.3,3472.73
FY2024-05,2024,Jun,5,Q2,STORE,Retail Stores,Women,Dresses,17239.7,123.0,140.16,1880.21,132.94,8950.31,0.5192,46279.39,33903.7,6877.16,2714.42
FY2024-06,2024,Jul,6,Q2,STORE,Retail Stores,Women,Dresses,12855.77,90.0,142.84,993.63,126.94,7236.76,0.5629,36555.97,37135.66,14556.03,6465.62
FY2024-07,2024,Aug,7,Q3,STORE,Retail Stores,Women,Dresses,12826.71,93.0,137.92,1514.51,136.64,6796.69,0.5299,38793.72,38528.79,14212.93,5088.2
FY2024-08,2024,Sep,8,Q3,STORE,Retail Stores,Women,Dresses,15139.98,107.0,141.5,2116.6,151.38,7511.16,0.4961,37304.45,33749.52,13853.03,5505.4
FY2024-09,2024,Oct,9,Q3,STORE,Retail Stores,Women,Dresses,15245.2,119.0,128.11,1700.21,134.65,8052.0,0.5282,34775.83,40526.68,22830.91,8070.3
FY2024-10,2024,Nov,10,Q4,STORE,Retail Stores,Women,Dresses,21935.61,165.0,132.94,2147.54,251.84,11938.35,0.5442,41925.17,61713.15,44122.97,15089.32
FY2024-11,2024,Dec,11,Q4,STORE,Retail Stores,Women,Dresses,23061.74,170.0,135.66,2456.14,213.76,12441.48,0.5395,60832.47,54885.65,19784.82,7946.83
FY2024-12,2024,Jan,12,Q4,STORE,Retail Stores,Women,Dresses,9885.77,71.0,139.24,1008.46,74.22,5316.68,0.5378,55400.23,44431.78,0.0,0.0
FY2025-01,2025,Feb,1,Q1,STORE,Retail Stores,Women,Dresses,13553.05,97.0,139.72,1329.6,125.36,7261.54,0.5358,44543.97,38425.69,8889.73,3254.31
FY2025-02,2025,Mar,2,Q1,STORE,Retail Stores,Women,Dresses,16400.94,114.0,143.87,2291.25,191.29,8437.13,0.5144,38940.11,47176.35,27119.72,8888.44
FY2025-03,2025,Apr,3,Q1,STORE,Retail Stores,Women,Dresses,19129.93,137.0,139.63,2582.06,177.41,9807.31,0.5127,44580.97,57195.34,34503.77,12307.63
FY2025-04,2025,May,4,Q2,STORE,Retail Stores,Women,Dresses,19848.94,142.0,139.78,1975.21,152.15,10641.55,0.5361,59133.09,52094.97,14938.18,4770.22
FY2025-05,2025,Jun,5,Q2,STORE,Retail Stores,Women,Dresses,17522.88,133.0,131.75,1736.91,171.63,9466.73,0.5402,52106.21,40955.01,8280.22,2953.11
FY2025-06,2025,Jul,6,Q2,STORE,Retail Stores,Women,Dresses,14284.99,99.0,144.29,1416.01,137.45,7795.94,0.5457,41172.33,45721.32,20387.44,7352.02
FY2025-07,2025,Aug,7,Q3,STORE,Retail Stores,Women,Dresses,16887.14,129.0,130.91,1724.64,117.92,8953.55,0.5302,44174.13,44017.35,18572.92,6628.69
FY2025-08,2025,Sep,8,Q3,STORE,Retail Stores,Women,Dresses,16709.51,118.0,141.61,1243.4,140.05,9459.67,0.5661,46011.2,40700.91,12782.67,4192.87
FY2025-09,2025,Oct,9,Q3,STORE,Retail Stores,Women,Dresses,18039.64,132.0,136.66,2150.16,177.44,9343.56,0.5179,39514.64,48436.65,29289.25,12318.43
FY2025-10,2025,Nov,10,Q4,STORE,Retail Stores,Women,Dresses,23501.71,174.0,135.07,2529.53,186.79,12650.46,0.5383,51467.19,73844.36,48595.2,16600.31
FY2025-11,2025,Dec,11,Q4,STORE,Retail Stores,Women,Dresses,21463.7,157.0,136.71,2570.16,248.48,11683.2,0.5443,74390.01,72150.49,22042.82,7054.4
FY2025-12,2025,Jan,12,Q4,STORE,Retail Stores,Women,Dresses,10592.45,76.0,139.37,878.9,106.48,5903.03,0.5573,64625.24,53047.41,0.0,0.0
FY2026-01,2026,Feb,1,Q1,STORE,Retail Stores,Women,Dresses,12634.28,93.0,135.85,1957.36,153.57,6293.65,0.4981,52930.12,41720.64,3535.73,1457.11
FY2026-02,2026,Mar,2,Q1,STORE,Retail Stores,Women,Dresses,19819.23,134.0,147.9,2474.75,182.72,10244.11,0.5169,41045.26,44911.96,26343.4,10529.88
FY2026-03,2026,Apr,3,Q1,STORE,Retail Stores,Women,Dresses,20735.85,152.0,136.42,3347.4,186.58,10087.1,0.4865,45834.43,65127.06,43562.46,16123.08
FY2026-04,2026,May,4,Q2,STORE,Retail Stores,Women,Dresses,20373.67,145.0,140.51,1711.46,201.12,11338.28,0.5565,65420.62,59025.64,15891.27,5231.29
FY2026-05,2026,Jun,5,Q2,STORE,Retail Stores,Women,Dresses,17427.74,123.0,141.69,2200.08,208.98,9100.22,0.5222,58980.85,42903.72,3759.67,1309.68
FY2026-06,2026,Jul,6,Q2,STORE,Retail Stores,Women,Dresses,15377.76,114.0,134.89,2181.18,152.75,7701.65,0.5008,41974.23,47432.61,23170.07,8206.78
FY2024-01,2024,Feb,1,Q1,WHSL,Wholesale,Women,Dresses,21091.5,205.0,102.89,521.43,21.13,9587.89,0.4546,20284.44,19294.33,20643.95,10105.78
FY2024-02,2024,Mar,2,Q1,WHSL,Wholesale,Women,Dresses,15292.68,150.0,101.95,268.07,13.39,7087.24,0.4634,19434.94,13482.58,9621.78,4953.26
FY2024-03,2024,Apr,3,Q1,WHSL,Wholesale,Women,Dresses,8377.7,78.0,107.41,187.62,9.78,3822.28,0.4562,12631.38,7564.57,3508.29,1724.99
FY2024-04,2024,May,4,Q2,WHSL,Wholesale,Women,Dresses,6270.88,60.0,104.51,164.31,6.27,2858.18,0.4558,8187.46,7963.98,6217.98,3109.39
FY2024-05,2024,Jun,5,Q2,WHSL,Wholesale,Women,Dresses,17259.93,167.0,103.35,295.53,19.69,7975.97,0.4621,7174.68,9855.09,20255.56,11529.61
FY2024-06,2024,Jul,6,Q2,WHSL,Wholesale,Women,Dresses,18520.09,169.0,109.59,493.18,21.03,8394.77,0.4533,12905.72,18936.63,25065.21,13074.87
FY2024-07,2024,Aug,7,Q3,WHSL,Wholesale,Women,Dresses,8311.11,76.0,109.36,150.0,11.1,3857.26,0.4641,18262.76,9790.55,0.0,0.0
FY2024-08,2024,Sep,8,Q3,WHSL,Wholesale,Women,Dresses,14157.42,134.0,105.65,205.06,13.07,6578.35,0.4647,8909.18,8606.03,14072.4,9049.91
FY2024-09,2024,Oct,9,Q3,WHSL,Wholesale,Women,Dresses,15827.34,154.0,102.77,405.27,20.47,7238.04,0.4573,10708.08,19923.76,25468.76,14771.33
FY2024-10,2024,Nov,10,Q4,WHSL,Wholesale,Women,Dresses,11201.56,106.0,105.68,262.46,11.49,5103.07,0.4556,18730.7,9837.97,2582.78,1639.55
FY2024-11,2024,Dec,11,Q4,WHSL,Wholesale,Women,Dresses,6307.13,61.0,103.4,208.72,8.17,2845.9,0.4512,10849.11,7244.73,2919.64,1457.59
FY2024-12,2024,Jan,12,Q4,WHSL,Wholesale,Women,Dresses,7061.37,66.0,106.99,218.3,9.53,3191.13,0.4519,6110.21,9704.77,10883.76,5067.97
FY2025-01,2025,Feb,1,Q1,WHSL,Wholesale,Women,Dresses,24986.87,237.0,105.43,490.81,23.4,11443.76,0.458,7778.29,16872.31,34595.1,18580.19
FY2025-02,2025,Mar,2,Q1,WHSL,Wholesale,Women,Dresses,18451.26,170.0,108.54,489.37,18.69,8379.14,0.4541,22292.22,13708.43,10375.53,5861.77
FY2025-03,2025,Apr,3,Q1,WHSL,Wholesale,Women,Dresses,9969.82,99.0,100.71,203.43,8.24,4568.0,0.4582,14754.18,9090.34,4517.65,2303.49
FY2025-04,2025,May,4,Q2,WHSL,Wholesale,Women,Dresses,7656.94,73.0,104.89,153.01,8.47,3531.43,0.4612,9768.05,9755.8,7806.17,3861.41
FY2025-05,2025,Jun,5,Q2,WHSL,Wholesale,Women,Dresses,20432.57,196.0,104.25,339.59,21.7,9448.77,0.4624,8227.14,13774.01,26340.73,11568.83
FY2025-06,2025,Jul,6,Q2,WHSL,Wholesale,Women,Dresses,15677.93,145.0,108.12,511.54,21.52,7119.54,0.4541,14772.26,27701.11,29139.84,15292.49
FY2025-07,2025,Aug,7,Q3,WHSL,Wholesale,Women,Dresses,10605.43,97.0,109.33,292.88,10.03,4790.48,0.4517,21455.62,10547.28,0.0,0.0
FY2025-08,2025,Sep,8,Q3,WHSL,Wholesale,Women,Dresses,17181.69,161.0,106.72,410.44,16.52,7793.96,0.4536,10955.5,8340.89,14994.04,8499.65
FY2025-09,2025,Oct,9,Q3,WHSL,Wholesale,Women,Dresses,19445.23,190.0,102.34,393.14,21.83,8959.5,0.4608,11631.47,21442.67,29671.4,17741.95
FY2025-10,2025,Nov,10,Q4,WHSL,Wholesale,Women,Dresses,12782.21,116.0,110.19,293.02,12.68,5831.79,0.4562,20669.57,11075.59,3493.93,1921.55
FY2025-11,2025,Dec,11,Q4,WHSL,Wholesale,Women,Dresses,8025.79,76.0,105.6,272.69,10.27,3594.66,0.4479,11765.96,7623.43,4166.22,2188.99
FY2025-12,2025,Jan,12,Q4,WHSL,Wholesale,Women,Dresses,10302.34,95.0,108.45,224.12,9.14,4700.24,0.4562,7191.55,7230.43,10574.48,6254.07
FY2026-01,2026,Feb,1,Q1,WHSL,Wholesale,Women,Dresses,20382.69,200.0,101.91,732.11,28.77,9131.72,0.448,9543.37,30846.89,42447.09,22696.56
FY2026-02,2026,Mar,2,Q1,WHSL,Wholesale,Women,Dresses,19391.52,179.0,108.33,450.25,25.66,8874.44,0.4576,25052.03,18116.87,12932.27,6405.38
FY2026-03,2026,Apr,3,Q1,WHSL,Wholesale,Women,Dresses,8256.32,79.0,104.51,200.66,8.82,3788.85,0.4589,16902.86,10723.66,2286.6,1120.27
FY2026-04,2026,May,4,Q2,WHSL,Wholesale,Women,Dresses,8649.67,80.0,108.12,176.31,9.79,3974.58,0.4595,9219.86,7687.77,7303.68,3871.24
FY2026-05,2026,Jun,5,Q2,WHSL,Wholesale,Women,Dresses,19859.81,188.0,105.64,511.73,21.47,9055.38,0.456,8234.2,21871.24,34030.05,13656.94
FY2026-06,2026,Jul,6,Q2,WHSL,Wholesale,Women,Dresses,24029.75,237.0,101.39,367.49,22.32,11138.9,0.4635,18088.91,21712.95,28043.6,12867.9
FY2024-01,2024,Feb,1,Q1,ECOM,Ecommerce,Women,Sleepwear,13925.81,165.0,84.4,1683.96,74.11,7283.38,0.523,39367.43,36381.62,12698.07,5075.76
FY2024-02,2024,Mar,2,Q1,ECOM,Ecommerce,Women,Sleepwear,18640.52,224.0,83.22,3055.78,81.85,9080.06,0.4871,38896.37,48438.8,31320.58,11688.04
FY2024-03,2024,Apr,3,Q1,ECOM,Ecommerce,Women,Sleepwear,22694.01,282.0,80.48,3759.5,97.64,10762.33,0.4742,46939.68,68845.62,48457.09,16671.23
